employee_id,department,years_at_company,satisfaction_score,last_evaluation,salary_usd,left_company
EMP-6082,Finance,13,2.8,3.8,69033,1
EMP-6083,HR,5,4.5,4.9,60906,0
EMP-6084,Engineering,1,4.2,2.1,117870,0
EMP-6085,Sales,4,1.4,1.4,138399,1
EMP-6086,Marketing,15,4.1,1.1,151441,0
EMP-6087,HR,14,2.9,3.4,166022,0
EMP-6088,HR,14,2.1,2.9,155562,1
EMP-6089,HR,2,3.8,2.2,60149,1
EMP-6090,Sales,1,1.8,1.6,99265,1
EMP-6091,Sales,2,3.2,4.9,68624,0
EMP-6092,Marketing,14,1.1,3.6,95500,0
EMP-6093,Sales,3,3.2,3.6,62171,0
EMP-6094,Sales,6,5.0,4.7,156561,0
EMP-6095,Finance,7,2.8,3.8,53317,0
EMP-6096,Finance,7,2.6,4.0,133951,0
EMP-6097,Marketing,6,3.7,1.6,192501,0
EMP-6098,Sales,11,4.7,4.2,149183,0
EMP-6099,Finance,13,4.6,2.8,75497,0
EMP-6100,Finance,13,1.3,3.8,96128,0
EMP-6101,Marketing,4,4.0,1.7,137899,0
EMP-6102,HR,13,4.1,3.5,125529,0
EMP-6103,Sales,7,2.0,4.5,150460,0
EMP-6104,HR,12,4.7,1.4,163162,0
EMP-6105,Finance,12,2.0,4.8,188601,1
EMP-6106,Marketing,6,4.6,4.6,58108,0
EMP-6107,Sales,11,1.4,3.7,65373,1
EMP-6108,HR,14,1.6,2.3,163645,0
EMP-6109,Finance,7,3.6,4.0,132268,0
EMP-6110,Finance,6,2.9,3.7,134298,0
EMP-6111,Marketing,5,4.9,3.5,120442,0
EMP-6112,Sales,15,4.3,5.0,78683,0
EMP-6113,HR,12,4.0,4.0,173814,0
EMP-6114,Engineering,5,3.7,2.4,186227,0
EMP-6115,Sales,3,3.8,3.3,195001,0
EMP-6116,Marketing,7,1.3,3.0,187148,0
EMP-6117,HR,8,3.1,2.2,151423,0
EMP-6118,Marketing,8,2.1,1.8,127779,1
EMP-6119,Sales,12,2.9,2.0,166702,1
EMP-6120,Engineering,15,3.1,3.2,59381,0
EMP-6121,Sales,9,3.1,4.7,153527,1
EMP-6122,Engineering,8,2.7,3.6,51756,1
EMP-6123,Sales,11,2.4,4.2,114170,0
EMP-6124,Finance,2,3.6,4.6,150241,0
EMP-6125,Engineering,15,1.1,4.0,88132,1
EMP-6126,Marketing,2,4.9,4.5,64438,1
EMP-6127,Marketing,5,3.8,2.6,91607,0
EMP-6128,Marketing,5,1.1,1.7,127750,1
EMP-6129,Sales,11,1.0,3.1,175979,0
EMP-6130,Marketing,7,4.2,3.3,100826,0
EMP-6131,Engineering,6,2.7,1.2,198693,1
EMP-6132,Engineering,14,4.3,3.3,197032,0
EMP-6133,Marketing,4,3.3,1.4,122883,0
EMP-6134,HR,3,1.7,1.4,105566,1
EMP-6135,Sales,12,1.2,2.6,143766,0
EMP-6136,Sales,6,1.7,3.6,67073,1
EMP-6137,Engineering,11,4.8,4.8,66103,1
EMP-6138,Marketing,7,2.4,4.5,54496,0
EMP-6139,Sales,14,2.2,1.7,58487,1
EMP-6140,Sales,14,1.9,4.1,84962,0
EMP-6141,Sales,13,1.1,1.2,177319,1
EMP-6142,HR,14,3.3,1.5,115823,0
EMP-6143,Finance,5,2.2,2.5,172936,0
EMP-6144,HR,1,1.5,4.7,190168,1
EMP-6145,HR,14,4.1,4.1,137993,0
EMP-6146,Finance,10,1.1,3.8,180399,1
EMP-6147,HR,4,4.2,1.2,146092,0
EMP-6148,Engineering,15,3.8,4.8,172502,0
EMP-6149,Engineering,11,2.3,4.5,199178,0
EMP-6150,Sales,12,4.7,3.9,171984,0
EMP-6151,Sales,14,1.8,2.6,95998,0
EMP-6152,HR,13,1.0,2.7,159421,0
EMP-6153,Marketing,8,1.4,4.8,127401,0
EMP-6154,Engineering,10,2.6,2.4,127077,0
EMP-6155,Engineering,6,3.0,3.6,116040,0
EMP-6156,Finance,13,1.6,3.6,146473,0
EMP-6157,Sales,2,2.3,3.6,101490,1
EMP-6158,Engineering,10,2.8,3.1,75970,0
EMP-6159,Finance,4,1.1,1.3,189829,0
EMP-6160,HR,14,4.3,2.7,123505,0
EMP-6161,HR,5,1.3,1.7,77288,0
EMP-6162,Engineering,7,4.6,3.9,69064,0
EMP-6163,Engineering,8,4.4,4.9,58653,0
EMP-6164,Engineering,12,4.8,3.3,183482,0
EMP-6165,Marketing,11,3.8,3.5,161198,0
EMP-6166,Sales,8,4.5,2.2,116364,0
EMP-6167,Finance,8,2.8,4.8,190941,1
EMP-6168,Finance,13,3.2,4.5,66586,1
EMP-6169,Engineering,7,3.3,4.2,73783,0
EMP-6170,HR,11,2.3,3.1,127506,0
EMP-6171,Sales,2,3.1,2.7,143408,0
EMP-6172,Engineering,1,1.6,4.8,106689,1
EMP-6173,HR,10,2.2,2.7,79017,0
EMP-6174,Marketing,15,2.7,3.4,158663,0
EMP-6175,Sales,5,4.2,1.1,51854,0
EMP-6176,Marketing,3,3.7,3.4,137259,1
EMP-6177,Finance,14,2.8,2.0,164794,0
EMP-6178,Sales,3,4.1,3.9,79199,1
EMP-6179,Engineering,3,4.7,4.1,198268,0
EMP-6180,Sales,14,3.3,4.7,64161,0
EMP-6181,Finance,5,3.3,3.6,92571,0
EMP-6182,Marketing,6,2.3,3.4,110495,1
EMP-6183,Finance,12,2.3,1.9,102578,1
EMP-6184,HR,4,1.9,2.3,163972,1
EMP-6185,HR,14,4.4,3.1,191937,0
EMP-6186,HR,7,3.1,3.6,150611,0
EMP-6187,Finance,12,1.5,4.3,116241,1
EMP-6188,Engineering,10,4.4,2.0,77836,0
EMP-6189,Marketing,14,1.9,1.8,136605,0
EMP-6190,Engineering,11,3.2,2.9,143981,0
EMP-6191,Marketing,1,1.8,4.0,139772,1
EMP-6192,HR,4,2.1,1.8,175916,1
EMP-6193,Sales,7,1.0,1.7,168715,1
EMP-6194,Engineering,2,3.2,3.2,115327,0
EMP-6195,Finance,3,1.3,2.9,128775,1
EMP-6196,HR,4,3.8,4.3,175055,0
EMP-6197,Engineering,6,3.5,5.0,75282,1
EMP-6198,Sales,1,2.2,1.3,120015,0
EMP-6199,Finance,4,4.1,4.4,178751,0
EMP-6200,Marketing,12,2.5,3.7,130630,0
EMP-6201,HR,11,3.3,4.2,137697,0
EMP-6202,Engineering,11,2.3,3.8,179256,0
EMP-6203,Sales,7,2.1,2.0,179632,1
EMP-6204,Marketing,3,2.6,2.3,171444,0
EMP-6205,HR,6,4.8,4.5,178673,0
EMP-6206,HR,8,4.9,1.4,105942,0
EMP-6207,Sales,7,1.0,3.6,148264,1
EMP-6208,Marketing,8,3.7,3.4,97262,0
EMP-6209,Engineering,7,2.6,3.8,83476,0
EMP-6210,Marketing,10,2.1,4.0,172328,1
EMP-6211,Finance,1,1.3,2.6,148286,1
EMP-6212,HR,13,1.5,4.8,57994,1
EMP-6213,Marketing,1,3.1,1.1,154198,0
EMP-6214,Marketing,10,2.9,3.1,118701,0
EMP-6215,HR,10,3.6,2.8,106982,0
EMP-6216,Finance,5,4.6,2.1,183524,0
EMP-6217,Finance,14,3.9,4.1,137913,0
EMP-6218,Sales,14,1.6,3.4,197585,1
EMP-6219,Engineering,9,4.0,3.9,170277,0
EMP-6220,HR,8,1.6,2.6,135006,1
EMP-6221,Engineering,1,1.3,2.3,196982,1
EMP-6222,HR,10,3.4,2.6,188298,0
EMP-6223,HR,15,3.9,2.7,194250,0
EMP-6224,Finance,15,4.3,2.2,176986,0
EMP-6225,Sales,7,1.9,4.0,51237,1
EMP-6226,Finance,12,3.1,2.6,163133,1
EMP-6227,HR,8,1.1,2.3,171721,0
EMP-6228,HR,11,4.9,1.4,100034,0
EMP-6229,Engineering,10,2.4,3.5,195190,1
EMP-6230,Finance,10,2.2,1.3,129182,0
EMP-6231,HR,11,3.0,3.0,103384,0
EMP-6232,HR,1,3.5,3.5,161503,0
EMP-6233,HR,1,4.6,2.4,61346,0
EMP-6234,Marketing,7,3.1,3.6,167874,0
EMP-6235,HR,4,2.4,4.3,70239,1
EMP-6236,HR,15,4.7,2.8,133293,0
EMP-6237,Finance,15,4.6,2.6,124891,0
EMP-6238,Finance,10,3.3,2.5,199759,0
EMP-6239,Engineering,10,1.7,3.5,93319,0
EMP-6240,HR,9,1.8,3.1,185740,0
EMP-6241,Sales,11,3.0,4.5,78194,1
EMP-6242,Sales,12,3.6,1.8,131885,0
EMP-6243,Engineering,15,4.0,1.8,141053,0
EMP-6244,Sales,2,4.3,3.8,169986,0
EMP-6245,Finance,4,3.2,2.0,82204,0
EMP-6246,Marketing,6,4.9,5.0,62450,0
EMP-6247,HR,11,4.7,4.5,194546,0
EMP-6248,HR,12,3.2,3.1,103959,0
EMP-6249,Sales,6,3.1,3.2,171101,0
EMP-6250,Marketing,14,2.4,4.0,55188,1
EMP-6251,HR,13,3.9,2.9,179387,0
EMP-6252,Marketing,1,4.9,1.4,108283,0
EMP-6253,Sales,3,4.6,4.2,90751,1
EMP-6254,Sales,14,1.2,2.0,129220,1
EMP-6255,Marketing,3,1.6,1.8,160824,1
EMP-6256,Marketing,4,2.5,4.0,168958,0
EMP-6257,Sales,14,3.2,3.3,129232,1
EMP-6258,Engineering,12,4.4,2.2,67144,0
EMP-6259,Sales,15,3.7,4.4,199859,0
EMP-6260,Finance,10,2.7,1.6,131973,0
EMP-6261,Finance,10,4.7,3.6,163270,0
EMP-6262,Marketing,15,2.4,4.3,114183,0
EMP-6263,Finance,6,4.0,3.2,90930,0
EMP-6264,HR,7,4.3,3.4,193103,0
EMP-6265,Engineering,1,4.3,2.6,175299,1
EMP-6266,HR,7,2.0,1.5,187350,0
EMP-6267,HR,15,1.3,2.4,89860,1
EMP-6268,Marketing,11,4.2,2.7,144567,0
EMP-6269,Engineering,7,4.2,4.0,166817,0
EMP-6270,Finance,13,3.2,3.8,172912,0
EMP-6271,Sales,14,4.4,4.1,150745,0
EMP-6272,Sales,5,1.3,4.8,191847,0
EMP-6273,HR,11,2.4,2.7,171945,1
EMP-6274,Engineering,6,2.2,4.1,60266,0
EMP-6275,Engineering,8,4.4,4.1,90716,0
EMP-6276,Engineering,5,4.3,1.1,173151,0
EMP-6277,Marketing,3,4.9,3.1,72081,0
EMP-6278,Marketing,3,1.8,4.1,186385,1
EMP-6279,Engineering,3,3.1,4.2,57234,0
EMP-6280,Sales,8,2.6,4.6,77448,0
EMP-6281,Engineering,3,1.7,3.0,169313,0
EMP-6282,Finance,12,4.5,3.4,140943,0
EMP-6283,Engineering,12,1.4,3.0,91492,0
EMP-6284,Engineering,11,2.2,3.8,140858,0
EMP-6285,Marketing,6,4.2,1.4,119704,0
EMP-6286,Marketing,14,3.4,3.5,197584,0
EMP-6287,Engineering,9,2.4,1.3,101257,1
EMP-6288,Engineering,13,3.6,4.0,134835,0
EMP-6289,Sales,1,3.2,3.1,194862,0
EMP-6290,Finance,7,1.6,1.4,56744,1
EMP-6291,HR,9,3.7,3.5,171235,0
EMP-6292,Engineering,7,3.4,1.6,132679,1
EMP-6293,Finance,15,1.3,2.9,57062,1
EMP-6294,Sales,3,1.4,4.3,179772,0
EMP-6295,HR,11,1.1,4.9,151778,0
EMP-6296,Finance,1,3.5,3.9,143618,0
EMP-6297,Engineering,6,3.4,3.2,168930,0
EMP-6298,Marketing,4,1.6,5.0,124744,0
EMP-6299,Finance,7,1.7,2.7,116374,1
EMP-6300,Engineering,5,1.5,1.2,105953,1
EMP-6301,Finance,7,4.8,3.4,199750,0
EMP-6302,HR,11,3.2,3.7,63217,0
EMP-6303,Engineering,6,3.9,4.5,172595,0
EMP-6304,HR,2,1.1,3.7,56824,0
EMP-6305,Sales,13,2.0,2.3,101543,0
EMP-6306,Marketing,10,2.1,2.1,103969,1
EMP-6307,Sales,15,1.3,2.0,96805,1
EMP-6308,Finance,11,2.8,3.2,186681,0
EMP-6309,Marketing,3,4.6,2.2,176209,0
EMP-6310,Sales,2,4.9,4.6,139768,0
EMP-6311,Finance,15,4.7,3.9,194638,0
EMP-6312,Marketing,14,2.6,2.2,66274,1
EMP-6313,HR,14,4.6,4.9,169914,0
EMP-6314,Marketing,14,4.3,3.3,73587,1
EMP-6315,Sales,15,2.0,3.3,90876,1
EMP-6316,Marketing,3,1.5,3.3,191091,0
EMP-6317,Sales,7,1.5,4.6,92642,1
EMP-6318,Engineering,10,3.5,3.9,121944,1
EMP-6319,Sales,13,2.7,4.7,84192,0
EMP-6320,Marketing,10,2.2,2.2,176473,1
EMP-6321,HR,11,3.6,3.5,72952,1
EMP-6322,Sales,14,2.5,4.3,79011,1
EMP-6323,Sales,10,2.5,3.5,115595,0
EMP-6324,Finance,10,4.8,3.9,132683,0
EMP-6325,Marketing,7,4.1,1.2,168701,0
EMP-6326,Marketing,8,1.9,3.5,164812,0
EMP-6327,Marketing,6,3.3,4.1,101609,0
EMP-6328,Engineering,1,5.0,4.7,177767,0
EMP-6329,Finance,6,3.8,4.6,164709,0
EMP-6330,Sales,6,2.1,4.0,186866,0
EMP-6331,Marketing,2,2.0,3.0,160622,1
EMP-6332,Engineering,4,2.8,3.0,197273,0
EMP-6333,Marketing,10,3.2,3.3,62017,0
EMP-6334,Marketing,3,3.8,3.4,114588,0
EMP-6335,Engineering,2,2.7,3.3,121864,0
EMP-6336,Finance,1,1.4,2.6,167001,0
EMP-6337,HR,11,2.1,2.4,55202,1
EMP-6338,HR,15,4.8,1.7,126596,0
EMP-6339,HR,10,3.0,5.0,103142,0
EMP-6340,Finance,4,4.1,2.8,54323,0
EMP-6341,Engineering,11,4.0,1.2,159496,0
EMP-6342,Sales,1,2.4,3.1,97729,0
EMP-6343,Marketing,11,4.9,1.6,172485,0
EMP-6344,Finance,15,3.8,1.9,55147,0
EMP-6345,Finance,14,3.3,4.9,189771,0
EMP-6346,Marketing,5,4.5,4.9,143590,0
EMP-6347,Finance,5,4.1,1.1,61016,0
EMP-6348,Sales,14,1.5,4.2,177851,0
EMP-6349,Engineering,12,3.0,3.8,161415,0
EMP-6350,Sales,11,2.3,2.8,55929,1
EMP-6351,Engineering,14,3.1,3.4,173090,0
EMP-6352,Marketing,9,3.0,1.6,64664,0
EMP-6353,Marketing,1,1.8,2.9,181779,0
EMP-6354,Finance,2,1.3,4.0,198912,0
EMP-6355,Marketing,6,2.7,1.3,75112,1
EMP-6356,HR,9,4.2,2.3,93839,1
EMP-6357,Engineering,11,4.0,1.3,71977,0
EMP-6358,Marketing,2,3.6,4.8,115543,0
EMP-6359,HR,3,1.7,2.4,186837,0
EMP-6360,Marketing,2,4.5,4.9,120193,0
EMP-6361,Engineering,9,1.7,3.6,101949,1
EMP-6362,HR,9,3.0,5.0,179936,0
EMP-6363,Engineering,4,2.7,1.9,56496,0
EMP-6364,Finance,10,2.8,3.5,101682,1
EMP-6365,Engineering,14,4.8,4.4,93676,0
EMP-6366,HR,12,2.1,4.6,143278,1
EMP-6367,Marketing,2,3.0,1.8,146897,0
EMP-6368,Engineering,15,1.9,3.0,109941,0
EMP-6369,HR,11,4.6,2.4,53799,0
EMP-6370,Sales,10,4.1,4.5,191016,0
EMP-6371,Engineering,5,3.9,4.2,56653,0
EMP-6372,Sales,15,3.9,2.8,146315,0
EMP-6373,HR,9,4.0,2.6,131679,0
EMP-6374,Finance,12,5.0,3.2,91440,0
EMP-6375,HR,9,3.2,3.5,157108,0
EMP-6376,Marketing,9,3.4,4.9,103982,0
EMP-6377,Marketing,4,1.1,2.2,182155,0
EMP-6378,Engineering,2,1.9,2.9,67574,1
EMP-6379,HR,5,3.4,4.4,64171,0
EMP-6380,Marketing,6,3.1,5.0,144535,0
EMP-6381,Marketing,4,4.6,1.7,118752,0
EMP-6382,Engineering,1,4.6,4.3,190251,0
EMP-6383,Sales,9,1.9,4.3,164122,1
EMP-6384,Engineering,14,2.1,3.0,68138,1
EMP-6385,Sales,1,3.3,3.8,109496,1
EMP-6386,Marketing,8,1.4,3.3,111995,0
EMP-6387,Marketing,8,1.0,2.5,161828,1
EMP-6388,HR,3,1.4,3.8,73118,1
EMP-6389,Engineering,8,4.2,3.5,56745,1
EMP-6390,Marketing,5,1.2,3.1,52302,0
EMP-6391,Engineering,3,3.2,2.0,95002,0
EMP-6392,Engineering,6,4.4,3.8,86203,0
EMP-6393,Engineering,9,2.8,4.6,95818,1
EMP-6394,Marketing,2,4.5,1.8,52033,0
EMP-6395,Finance,7,1.5,1.9,159586,0
EMP-6396,Finance,5,1.5,1.0,161551,1
EMP-6397,HR,15,3.3,3.6,86784,1
EMP-6398,Engineering,2,4.5,4.8,135295,0
EMP-6399,Engineering,13,3.7,4.6,168295,0
EMP-6400,Marketing,5,4.5,4.7,115054,0
EMP-6401,Sales,11,4.2,4.8,93633,0
EMP-6402,Marketing,10,3.2,3.6,188944,1
EMP-6403,Finance,12,1.4,2.5,57823,1
EMP-6404,HR,6,1.4,4.7,141009,0
EMP-6405,Finance,12,3.6,3.8,127459,0
EMP-6406,HR,6,3.1,1.9,85287,0
EMP-6407,HR,3,4.1,4.3,178197,0
EMP-6408,HR,4,4.8,4.3,154603,0
EMP-6409,Engineering,8,3.9,2.2,79383,0
EMP-6410,HR,3,1.2,1.5,141704,0
EMP-6411,Marketing,6,1.7,2.5,132650,1
EMP-6412,HR,13,3.9,1.8,100816,0
EMP-6413,Engineering,15,2.4,1.5,118437,1
EMP-6414,HR,7,5.0,2.2,159390,0
EMP-6415,Finance,15,4.2,4.2,117781,0
EMP-6416,Sales,8,3.4,3.5,83835,0
EMP-6417,Marketing,9,1.0,1.7,105506,0
EMP-6418,HR,8,2.3,1.7,92167,0
EMP-6419,Marketing,7,3.9,3.0,53039,0
EMP-6420,Engineering,13,2.7,4.8,76165,1
EMP-6421,Engineering,11,1.4,3.4,188232,1
EMP-6422,Engineering,4,1.2,5.0,139855,1
EMP-6423,Marketing,5,3.1,4.2,137137,0
EMP-6424,HR,5,4.9,4.3,161478,0
EMP-6425,HR,1,3.7,1.6,59768,0
EMP-6426,HR,2,1.2,2.1,191121,0
EMP-6427,HR,12,3.5,3.8,162162,0
EMP-6428,Engineering,9,1.9,4.2,85122,1
EMP-6429,Marketing,5,1.6,4.2,110400,1
EMP-6430,Sales,3,3.7,3.8,199558,0
EMP-6431,Finance,7,4.5,1.4,71923,0
EMP-6432,Finance,11,2.6,1.4,114671,0
EMP-6433,Sales,2,4.0,3.4,53107,0
EMP-6434,Engineering,13,3.3,4.7,73895,1
EMP-6435,HR,7,3.2,3.2,186052,0
EMP-6436,Engineering,1,1.0,4.0,63904,1
EMP-6437,Sales,5,1.9,3.1,188599,0
EMP-6438,Engineering,14,1.3,3.0,175181,0
EMP-6439,HR,14,1.8,3.7,187796,1
EMP-6440,HR,8,4.4,2.4,77886,1
EMP-6441,Sales,8,4.4,2.1,139477,0
EMP-6442,Marketing,7,4.6,1.1,73500,1
EMP-6443,HR,10,3.0,4.4,77201,1
EMP-6444,Finance,4,1.4,2.0,87253,1
EMP-6445,Engineering,2,4.0,3.7,198232,0
EMP-6446,Finance,8,4.9,1.4,97764,1
EMP-6447,Finance,12,4.2,2.7,102199,0
EMP-6448,Sales,5,2.6,2.9,178556,0
EMP-6449,Engineering,13,2.0,4.3,144589,0
EMP-6450,Marketing,8,2.5,2.4,106049,0
EMP-6451,Sales,7,4.8,2.3,171777,0
EMP-6452,Engineering,12,1.2,2.5,153112,0
EMP-6453,Marketing,15,3.1,1.1,154576,0
EMP-6454,Finance,14,1.9,2.3,190910,0
EMP-6455,Sales,7,4.6,1.4,71278,0
EMP-6456,Engineering,13,2.4,2.7,91926,0
EMP-6457,HR,6,2.9,1.6,92980,1
EMP-6458,Sales,15,3.3,4.8,153448,0
EMP-6459,Engineering,14,2.1,2.0,50240,1
EMP-6460,Marketing,1,2.0,3.1,129960,1
EMP-6461,Sales,9,1.1,3.8,136313,0
EMP-6462,Marketing,5,1.3,2.7,58177,0
EMP-6463,Sales,14,3.9,2.0,65165,0
EMP-6464,HR,6,3.6,4.8,140291,0
EMP-6465,Marketing,12,3.4,1.2,84681,0
EMP-6466,Finance,9,3.6,3.6,147643,1
EMP-6467,Finance,12,1.5,1.1,142757,0
EMP-6468,Finance,5,1.1,3.1,180131,1
EMP-6469,Marketing,5,2.4,4.9,138075,1
EMP-6470,Sales,1,2.4,2.4,172151,0
EMP-6471,Sales,11,4.4,3.3,125737,0
EMP-6472,Finance,2,3.6,4.5,114246,0
EMP-6473,Finance,6,4.9,4.0,141962,0
EMP-6474,Finance,12,4.6,1.5,130137,0
EMP-6475,Marketing,3,1.5,1.7,141180,1
EMP-6476,HR,3,4.7,2.5,149168,0
EMP-6477,Sales,12,5.0,3.9,56707,0
EMP-6478,HR,7,2.2,1.8,175990,0
EMP-6479,Engineering,2,4.1,2.9,174559,0
EMP-6480,Marketing,8,4.9,4.4,142795,1
EMP-6481,Sales,7,1.5,2.6,72658,1
EMP-6482,HR,12,2.3,3.3,189316,1
EMP-6483,Sales,2,3.8,1.2,199693,0
EMP-6484,HR,11,1.4,4.4,103696,0
EMP-6485,Marketing,9,1.9,1.3,50085,1
EMP-6486,Marketing,11,4.5,3.7,129879,0
EMP-6487,Finance,8,4.3,1.8,51304,0
EMP-6488,Engineering,4,3.7,2.4,168927,0
EMP-6489,Marketing,5,1.8,2.1,67759,1
EMP-6490,Marketing,1,3.0,1.4,115907,0
EMP-6491,Marketing,6,3.7,3.5,147745,0
EMP-6492,Sales,2,1.4,4.6,115086,1
EMP-6493,Engineering,15,3.5,2.8,135234,0
EMP-6494,Finance,9,4.8,2.3,108488,0
EMP-6495,Finance,7,2.8,3.4,60701,1
EMP-6496,HR,7,2.9,2.4,112061,0
EMP-6497,HR,14,4.5,3.3,162159,0
EMP-6498,Finance,1,3.1,2.7,146720,0
EMP-6499,Finance,1,4.4,3.0,122912,0
EMP-6500,Marketing,7,3.2,1.8,179757,1
EMP-6501,HR,14,2.2,1.6,125951,0
EMP-6502,HR,9,4.2,4.1,73806,0
EMP-6503,Finance,2,2.4,3.1,86469,1
EMP-6504,HR,7,3.6,4.8,119498,0
EMP-6505,HR,7,4.2,3.3,109632,0
EMP-6506,Engineering,6,4.6,2.8,149862,0
EMP-6507,Finance,10,3.2,1.5,181072,0
EMP-6508,Engineering,4,1.9,2.0,139338,1
EMP-6509,Engineering,4,3.9,1.7,180158,0
EMP-6510,Finance,5,4.6,2.7,50256,1
EMP-6511,HR,12,3.9,4.5,90342,0
EMP-6512,HR,5,1.4,1.5,89998,1
EMP-6513,Engineering,8,1.7,2.9,121738,1
EMP-6514,Marketing,15,3.7,4.7,186028,0
EMP-6515,Sales,8,3.1,1.4,191125,1
EMP-6516,Engineering,13,3.9,1.4,169953,0
EMP-6517,HR,3,3.6,2.6,81910,0
EMP-6518,Marketing,6,4.6,3.4,60924,1
EMP-6519,Marketing,11,3.5,4.5,81048,1
EMP-6520,Marketing,12,4.0,2.4,196476,0
EMP-6521,Engineering,14,1.3,4.0,112302,1
EMP-6522,Marketing,12,2.4,3.4,93814,0
EMP-6523,Engineering,5,2.7,4.5,197618,0
EMP-6524,HR,9,3.8,3.9,110188,0
EMP-6525,Finance,12,2.8,3.0,106218,0
EMP-6526,Engineering,15,5.0,4.0,142715,0
EMP-6527,Finance,9,2.8,3.6,184408,0
EMP-6528,Finance,1,4.7,1.1,189375,0
EMP-6529,Finance,9,2.3,4.3,160269,1
EMP-6530,Marketing,14,2.9,4.0,181248,0
EMP-6531,HR,14,2.5,3.9,105627,0
EMP-6532,Finance,10,3.6,3.1,143213,0
EMP-6533,Engineering,15,2.8,2.5,136959,0
EMP-6534,Engineering,15,4.0,4.1,178061,1
EMP-6535,Engineering,3,1.6,1.1,150167,1
EMP-6536,Marketing,11,4.3,3.5,130958,0
EMP-6537,Sales,7,2.5,4.8,166657,0
EMP-6538,Marketing,15,2.5,1.3,133160,0
EMP-6539,Marketing,1,3.5,2.3,98802,0
EMP-6540,Finance,7,4.3,1.1,190743,0
EMP-6541,Engineering,13,4.7,2.0,195503,0
EMP-6542,Finance,15,1.7,1.1,186356,1
EMP-6543,HR,7,2.1,4.9,63455,1
EMP-6544,HR,13,4.0,4.2,115565,0
EMP-6545,Marketing,4,2.3,4.8,81484,0
EMP-6546,Sales,6,3.9,2.4,156667,0
EMP-6547,Finance,7,1.3,1.7,139070,0
EMP-6548,HR,10,4.9,3.4,106213,0
EMP-6549,HR,2,3.9,2.5,64660,0
EMP-6550,Finance,11,3.5,1.1,76999,0
EMP-6551,Engineering,6,1.4,1.7,78970,0
EMP-6552,HR,7,3.8,4.1,129430,0
EMP-6553,Engineering,8,2.0,4.9,115120,1
EMP-6554,Marketing,14,4.8,1.9,80658,0
EMP-6555,Engineering,2,4.1,2.3,154293,0
EMP-6556,Engineering,11,4.8,4.0,133089,0
EMP-6557,Engineering,3,1.9,2.1,161425,1
EMP-6558,HR,4,1.2,2.1,155217,1
EMP-6559,HR,5,3.7,3.3,149164,0
EMP-6560,Engineering,10,2.7,4.2,117091,0
EMP-6561,Engineering,1,2.9,1.0,93471,0
EMP-6562,Sales,3,1.0,3.2,79921,0
EMP-6563,HR,12,3.3,2.1,192663,1
EMP-6564,Finance,14,2.4,3.3,66847,0
EMP-6565,Marketing,9,2.7,1.7,161391,0
EMP-6566,Finance,10,3.3,2.4,78964,1
EMP-6567,Marketing,10,1.9,3.5,146845,1
EMP-6568,Finance,11,2.5,3.7,97157,0
EMP-6569,Finance,14,1.1,1.6,119702,1
EMP-6570,Marketing,14,2.3,1.6,73935,1
EMP-6571,HR,11,3.8,1.1,159730,1
EMP-6572,Marketing,11,3.4,3.0,136371,0
EMP-6573,Marketing,9,1.5,4.6,147191,0
EMP-6574,Finance,1,1.5,3.3,71023,0
EMP-6575,Engineering,8,4.9,1.2,194935,0
EMP-6576,Marketing,14,4.3,2.2,58296,0
EMP-6577,HR,15,2.8,1.5,106848,0
EMP-6578,Marketing,9,2.9,3.3,154546,1
EMP-6579,Sales,4,3.2,4.0,80764,0
EMP-6580,Finance,11,2.2,4.4,61972,1
EMP-6581,Marketing,13,3.3,4.5,184352,0
EMP-6582,Sales,1,3.4,4.9,188084,0
EMP-6583,Finance,14,3.8,3.3,148464,0
EMP-6584,Finance,4,4.9,2.9,138068,0
EMP-6585,Marketing,13,1.3,2.1,89963,0
EMP-6586,Finance,4,4.3,1.8,136458,0
EMP-6587,Sales,5,4.2,5.0,111692,0
EMP-6588,HR,5,2.5,1.2,59981,0
EMP-6589,Sales,2,4.6,3.8,156737,0
EMP-6590,Finance,9,3.0,4.9,105177,0
EMP-6591,Marketing,3,3.0,2.7,139662,0
EMP-6592,Sales,12,4.6,1.5,66078,1
EMP-6593,Finance,1,1.2,2.0,93582,0
EMP-6594,Finance,10,3.2,2.1,111900,0
EMP-6595,Engineering,6,4.1,1.9,103500,0
EMP-6596,HR,7,1.6,2.4,165952,1
EMP-6597,Finance,2,1.6,3.1,167289,1
EMP-6598,Engineering,11,4.1,3.6,132466,0
EMP-6599,Engineering,3,1.6,3.1,54748,0
EMP-6600,Marketing,7,3.9,3.5,61315,0
EMP-6601,Finance,15,1.2,1.2,69854,1
EMP-6602,Finance,2,2.0,4.2,72032,0
EMP-6603,Sales,4,4.8,3.0,130746,0
EMP-6604,Engineering,3,1.0,4.8,153093,1
EMP-6605,Engineering,12,2.7,4.2,94459,0
EMP-6606,Marketing,5,3.5,1.5,113794,0
EMP-6607,HR,13,2.1,2.2,106327,1
EMP-6608,Sales,3,1.9,1.1,107715,1
EMP-6609,HR,8,2.7,3.1,96464,0
EMP-6610,Sales,4,2.3,3.4,190062,0
EMP-6611,HR,7,3.0,2.1,113905,0
EMP-6612,Finance,5,3.4,2.9,59733,0
EMP-6613,HR,14,4.1,1.2,158232,0
