date,ticket_id,category,resolution_time_hrs,customer_satisfaction,agent_id
2025-04-28,TCK-20179,Technical,8.3,3,AGT-47
2025-04-28,TCK-20180,Billing,17.6,1,AGT-19
2025-04-28,TCK-20181,Account,16.4,2,AGT-45
2025-04-28,TCK-20182,Technical,7.7,4,AGT-22
2025-04-29,TCK-20183,Refunds,39.4,3,AGT-35
2025-04-29,TCK-20184,Technical,71.9,4,AGT-21
2025-04-29,TCK-20185,Refunds,12.1,3,AGT-12
2025-04-29,TCK-20186,Technical,53.1,4,AGT-26
2025-04-29,TCK-20187,Technical,67.4,4,AGT-46
2025-04-29,TCK-20188,Technical,13.0,2,AGT-10
2025-04-29,TCK-20189,Account,50.8,5,AGT-13
2025-04-29,TCK-20190,Account,16.5,2,AGT-26
2025-04-29,TCK-20191,Billing,21.9,4,AGT-35
2025-04-29,TCK-20192,Technical,23.4,2,AGT-37
2025-04-29,TCK-20193,Account,4.2,5,AGT-22
2025-04-29,TCK-20194,Account,43.7,5,AGT-39
2025-04-30,TCK-20195,Technical,46.8,4,AGT-49
2025-04-30,TCK-20196,Account,39.9,5,AGT-47
2025-04-30,TCK-20197,Billing,68.2,3,AGT-34
2025-04-30,TCK-20198,Billing,45.7,3,AGT-35
2025-04-30,TCK-20199,Billing,54.8,2,AGT-26
2025-04-30,TCK-20200,Refunds,19.6,1,AGT-43
2025-04-30,TCK-20201,Technical,9.4,5,AGT-22
2025-04-30,TCK-20202,Technical,71.4,4,AGT-36
2025-04-30,TCK-20203,Technical,11.6,1,AGT-43
2025-04-30,TCK-20204,Billing,63.5,3,AGT-22
2025-04-30,TCK-20205,Refunds,8.9,3,AGT-14
2025-05-01,TCK-20206,Technical,24.7,1,AGT-40
2025-05-01,TCK-20207,Refunds,29.5,4,AGT-41
2025-05-01,TCK-20208,Account,41.5,5,AGT-40
2025-05-01,TCK-20209,Account,24.9,1,AGT-17
2025-05-01,TCK-20210,Refunds,43.5,2,AGT-18
2025-05-01,TCK-20211,Billing,1.5,2,AGT-26
2025-05-01,TCK-20212,Billing,62.5,4,AGT-35
2025-05-01,TCK-20213,Refunds,35.4,4,AGT-30
2025-05-01,TCK-20214,Billing,36.0,1,AGT-15
2025-05-01,TCK-20215,Refunds,1.0,4,AGT-43
2025-05-01,TCK-20216,Refunds,54.0,1,AGT-38
2025-05-02,TCK-20217,Billing,11.9,4,AGT-14
2025-05-02,TCK-20218,Technical,53.6,4,AGT-44
2025-05-02,TCK-20219,Billing,62.9,1,AGT-12
2025-05-02,TCK-20220,Account,17.8,3,AGT-26
2025-05-02,TCK-20221,Technical,7.7,5,AGT-21
2025-05-02,TCK-20222,Account,58.5,3,AGT-11
2025-05-02,TCK-20223,Technical,54.9,3,AGT-23
2025-05-02,TCK-20224,Billing,64.3,3,AGT-48
2025-05-02,TCK-20225,Refunds,48.8,2,AGT-31
2025-05-02,TCK-20226,Technical,4.5,5,AGT-23
2025-05-02,TCK-20227,Account,16.6,3,AGT-29
2025-05-02,TCK-20228,Refunds,71.6,3,AGT-22
2025-05-03,TCK-20229,Billing,7.4,1,AGT-30
2025-05-03,TCK-20230,Technical,26.9,5,AGT-21
2025-05-03,TCK-20231,Billing,8.7,1,AGT-24
2025-05-03,TCK-20232,Account,3.5,3,AGT-30
2025-05-03,TCK-20233,Technical,26.9,2,AGT-23
2025-05-03,TCK-20234,Account,40.9,3,AGT-11
2025-05-03,TCK-20235,Account,51.0,4,AGT-31
2025-05-03,TCK-20236,Refunds,40.3,1,AGT-36
2025-05-03,TCK-20237,Refunds,5.2,3,AGT-10
2025-05-04,TCK-20238,Technical,7.5,3,AGT-30
2025-05-04,TCK-20239,Billing,44.5,3,AGT-15
2025-05-04,TCK-20240,Refunds,66.7,3,AGT-31
2025-05-04,TCK-20241,Billing,61.8,1,AGT-39
2025-05-04,TCK-20242,Billing,66.1,4,AGT-15
2025-05-04,TCK-20243,Technical,43.8,4,AGT-14
2025-05-04,TCK-20244,Technical,44.9,2,AGT-25
2025-05-04,TCK-20245,Account,14.5,5,AGT-20
2025-05-04,TCK-20246,Account,28.0,5,AGT-13
2025-05-04,TCK-20247,Billing,29.2,2,AGT-38
2025-05-04,TCK-20248,Refunds,44.5,4,AGT-16
2025-05-04,TCK-20249,Billing,6.4,2,AGT-15
2025-05-04,TCK-20250,Account,30.8,3,AGT-19
2025-05-05,TCK-20251,Billing,19.8,3,AGT-34
2025-05-05,TCK-20252,Account,20.7,2,AGT-46
2025-05-05,TCK-20253,Technical,43.7,4,AGT-39
2025-05-05,TCK-20254,Account,42.5,1,AGT-15
2025-05-05,TCK-20255,Technical,55.4,4,AGT-27
2025-05-05,TCK-20256,Technical,36.4,2,AGT-30
2025-05-05,TCK-20257,Billing,68.3,2,AGT-23
2025-05-05,TCK-20258,Account,40.7,2,AGT-31
2025-05-05,TCK-20259,Refunds,13.7,4,AGT-47
2025-05-05,TCK-20260,Account,47.1,2,AGT-42
2025-05-06,TCK-20261,Technical,69.5,2,AGT-44
2025-05-06,TCK-20262,Billing,52.0,3,AGT-49
2025-05-06,TCK-20263,Account,43.7,1,AGT-49
2025-05-06,TCK-20264,Billing,28.3,3,AGT-33
2025-05-06,TCK-20265,Billing,0.8,3,AGT-23
2025-05-06,TCK-20266,Account,42.9,1,AGT-50
2025-05-06,TCK-20267,Technical,49.3,4,AGT-16
2025-05-06,TCK-20268,Account,53.1,3,AGT-42
2025-05-06,TCK-20269,Refunds,33.0,4,AGT-31
2025-05-06,TCK-20270,Technical,39.3,2,AGT-50
2025-05-07,TCK-20271,Account,17.4,4,AGT-25
2025-05-07,TCK-20272,Account,42.7,1,AGT-40
2025-05-07,TCK-20273,Refunds,68.4,4,AGT-24
2025-05-07,TCK-20274,Technical,60.0,3,AGT-17
2025-05-07,TCK-20275,Technical,49.5,5,AGT-31
2025-05-07,TCK-20276,Billing,0.6,4,AGT-33
2025-05-07,TCK-20277,Billing,43.2,2,AGT-39
2025-05-07,TCK-20278,Account,60.5,3,AGT-24
2025-05-07,TCK-20279,Technical,68.6,1,AGT-26
2025-05-07,TCK-20280,Account,7.5,5,AGT-43
2025-05-07,TCK-20281,Refunds,47.8,3,AGT-37
2025-05-07,TCK-20282,Billing,34.1,2,AGT-18
2025-05-07,TCK-20283,Account,40.9,4,AGT-34
2025-05-08,TCK-20284,Account,43.0,1,AGT-23
2025-05-08,TCK-20285,Technical,32.5,1,AGT-17
2025-05-08,TCK-20286,Refunds,39.4,2,AGT-24
2025-05-08,TCK-20287,Refunds,57.2,2,AGT-33
2025-05-08,TCK-20288,Refunds,28.2,4,AGT-16
2025-05-08,TCK-20289,Technical,56.4,1,AGT-46
2025-05-08,TCK-20290,Billing,26.3,3,AGT-37
2025-05-08,TCK-20291,Billing,30.7,4,AGT-13
2025-05-08,TCK-20292,Technical,65.7,2,AGT-35
2025-05-08,TCK-20293,Billing,3.7,5,AGT-23
2025-05-09,TCK-20294,Refunds,38.8,5,AGT-36
2025-05-09,TCK-20295,Billing,43.7,4,AGT-30
2025-05-09,TCK-20296,Billing,31.7,2,AGT-20
2025-05-09,TCK-20297,Billing,52.6,3,AGT-48
2025-05-09,TCK-20298,Billing,49.4,1,AGT-27
2025-05-09,TCK-20299,Technical,63.8,2,AGT-25
2025-05-09,TCK-20300,Billing,27.6,5,AGT-29
2025-05-09,TCK-20301,Billing,64.2,1,AGT-36
2025-05-09,TCK-20302,Technical,4.3,3,AGT-21
2025-05-09,TCK-20303,Refunds,21.5,1,AGT-31
2025-05-09,TCK-20304,Technical,53.3,2,AGT-23
2025-05-09,TCK-20305,Technical,47.4,1,AGT-40
2025-05-10,TCK-20306,Account,57.6,1,AGT-21
2025-05-10,TCK-20307,Technical,27.0,5,AGT-20
2025-05-10,TCK-20308,Refunds,5.5,3,AGT-36
2025-05-10,TCK-20309,Refunds,40.5,2,AGT-28
2025-05-10,TCK-20310,Refunds,16.3,3,AGT-38
2025-05-10,TCK-20311,Account,3.4,3,AGT-18
2025-05-10,TCK-20312,Refunds,9.5,4,AGT-41
2025-05-10,TCK-20313,Technical,45.9,5,AGT-17
2025-05-10,TCK-20314,Account,42.7,3,AGT-29
2025-05-10,TCK-20315,Technical,3.6,4,AGT-35
2025-05-10,TCK-20316,Refunds,39.2,2,AGT-48
2025-05-10,TCK-20317,Technical,38.2,2,AGT-13
2025-05-11,TCK-20318,Technical,30.0,1,AGT-22
2025-05-11,TCK-20319,Refunds,59.2,3,AGT-16
2025-05-11,TCK-20320,Billing,2.3,5,AGT-14
2025-05-11,TCK-20321,Billing,25.5,5,AGT-40
2025-05-11,TCK-20322,Billing,56.7,2,AGT-47
2025-05-11,TCK-20323,Billing,7.0,5,AGT-48
2025-05-11,TCK-20324,Refunds,17.0,1,AGT-26
2025-05-11,TCK-20325,Account,19.6,3,AGT-12
2025-05-11,TCK-20326,Billing,71.9,1,AGT-12
2025-05-11,TCK-20327,Account,39.7,3,AGT-32
2025-05-11,TCK-20328,Billing,33.8,1,AGT-43
2025-05-11,TCK-20329,Refunds,42.5,1,AGT-24
2025-05-11,TCK-20330,Refunds,68.7,2,AGT-13
2025-05-11,TCK-20331,Technical,67.0,4,AGT-18
2025-05-11,TCK-20332,Billing,16.9,3,AGT-21
2025-05-11,TCK-20333,Technical,5.1,3,AGT-33
2025-05-12,TCK-20334,Billing,42.7,2,AGT-11
2025-05-12,TCK-20335,Account,2.8,3,AGT-24
2025-05-12,TCK-20336,Technical,64.6,2,AGT-33
2025-05-12,TCK-20337,Refunds,18.2,3,AGT-25
2025-05-12,TCK-20338,Account,30.3,4,AGT-35
2025-05-12,TCK-20339,Billing,12.6,2,AGT-22
2025-05-12,TCK-20340,Technical,49.8,1,AGT-49
2025-05-12,TCK-20341,Technical,46.1,2,AGT-35
2025-05-12,TCK-20342,Technical,27.0,5,AGT-20
2025-05-12,TCK-20343,Billing,34.6,4,AGT-39
2025-05-12,TCK-20344,Technical,64.9,2,AGT-21
2025-05-12,TCK-20345,Refunds,29.8,5,AGT-43
2025-05-13,TCK-20346,Technical,20.5,2,AGT-13
2025-05-13,TCK-20347,Account,4.7,4,AGT-24
2025-05-13,TCK-20348,Technical,48.6,2,AGT-36
2025-05-13,TCK-20349,Billing,47.7,4,AGT-33
2025-05-13,TCK-20350,Account,61.5,2,AGT-14
2025-05-13,TCK-20351,Account,42.4,3,AGT-41
2025-05-13,TCK-20352,Technical,30.4,3,AGT-24
2025-05-13,TCK-20353,Technical,3.9,2,AGT-18
2025-05-13,TCK-20354,Technical,25.9,5,AGT-23
2025-05-13,TCK-20355,Billing,15.0,1,AGT-46
2025-05-13,TCK-20356,Technical,53.2,2,AGT-28
2025-05-14,TCK-20357,Account,69.5,2,AGT-35
2025-05-14,TCK-20358,Refunds,58.8,2,AGT-48
2025-05-14,TCK-20359,Account,49.7,3,AGT-11
2025-05-14,TCK-20360,Technical,17.9,1,AGT-35
2025-05-14,TCK-20361,Account,54.3,4,AGT-43
2025-05-14,TCK-20362,Account,5.3,2,AGT-13
2025-05-14,TCK-20363,Billing,22.5,4,AGT-12
2025-05-14,TCK-20364,Technical,65.2,1,AGT-13
2025-05-14,TCK-20365,Account,28.6,2,AGT-26
2025-05-14,TCK-20366,Account,19.8,1,AGT-49
2025-05-14,TCK-20367,Billing,52.1,5,AGT-10
2025-05-14,TCK-20368,Billing,33.6,4,AGT-13
2025-05-14,TCK-20369,Technical,22.5,4,AGT-38
2025-05-15,TCK-20370,Technical,33.7,3,AGT-10
2025-05-15,TCK-20371,Account,35.0,5,AGT-50
2025-05-15,TCK-20372,Refunds,62.4,3,AGT-50
2025-05-15,TCK-20373,Technical,0.8,2,AGT-40
2025-05-15,TCK-20374,Billing,10.9,4,AGT-30
2025-05-15,TCK-20375,Refunds,13.9,4,AGT-34
2025-05-15,TCK-20376,Account,60.1,3,AGT-48
2025-05-15,TCK-20377,Billing,55.9,4,AGT-43
2025-05-15,TCK-20378,Billing,71.9,5,AGT-26
2025-05-15,TCK-20379,Account,53.7,2,AGT-48
2025-05-15,TCK-20380,Billing,41.2,1,AGT-20
2025-05-15,TCK-20381,Account,35.4,4,AGT-45
2025-05-15,TCK-20382,Refunds,29.0,1,AGT-22
2025-05-16,TCK-20383,Account,35.8,2,AGT-24
2025-05-16,TCK-20384,Refunds,1.9,4,AGT-23
2025-05-16,TCK-20385,Technical,42.9,5,AGT-35
2025-05-16,TCK-20386,Refunds,12.9,2,AGT-33
2025-05-16,TCK-20387,Technical,53.1,5,AGT-32
2025-05-16,TCK-20388,Account,21.0,3,AGT-26
2025-05-16,TCK-20389,Account,62.0,4,AGT-10
2025-05-16,TCK-20390,Refunds,18.3,1,AGT-37
2025-05-16,TCK-20391,Account,67.1,2,AGT-47
2025-05-16,TCK-20392,Account,19.1,4,AGT-35
2025-05-16,TCK-20393,Technical,37.0,3,AGT-23
2025-05-16,TCK-20394,Refunds,30.4,5,AGT-32
2025-05-17,TCK-20395,Billing,24.1,4,AGT-34
2025-05-17,TCK-20396,Billing,28.7,3,AGT-11
2025-05-17,TCK-20397,Account,37.4,2,AGT-41
2025-05-17,TCK-20398,Account,66.9,1,AGT-21
2025-05-17,TCK-20399,Account,21.9,1,AGT-21
2025-05-17,TCK-20400,Billing,49.7,1,AGT-35
2025-05-17,TCK-20401,Billing,10.3,3,AGT-40
2025-05-17,TCK-20402,Technical,27.4,5,AGT-35
2025-05-17,TCK-20403,Refunds,26.8,3,AGT-39
2025-05-17,TCK-20404,Billing,38.4,2,AGT-24
2025-05-17,TCK-20405,Billing,12.2,4,AGT-30
2025-05-17,TCK-20406,Technical,42.7,5,AGT-50
2025-05-17,TCK-20407,Technical,57.3,2,AGT-30
2025-05-17,TCK-20408,Billing,33.7,5,AGT-41
2025-05-18,TCK-20409,Account,62.2,5,AGT-27
2025-05-18,TCK-20410,Account,43.4,3,AGT-38
2025-05-18,TCK-20411,Refunds,29.5,3,AGT-36
2025-05-18,TCK-20412,Billing,29.5,3,AGT-29
2025-05-18,TCK-20413,Account,3.4,5,AGT-26
2025-05-18,TCK-20414,Account,50.0,4,AGT-44
2025-05-18,TCK-20415,Technical,17.8,5,AGT-32
2025-05-18,TCK-20416,Refunds,31.3,4,AGT-44
2025-05-18,TCK-20417,Billing,14.5,2,AGT-26
2025-05-18,TCK-20418,Refunds,51.1,1,AGT-30
2025-05-18,TCK-20419,Billing,38.4,3,AGT-44
2025-05-18,TCK-20420,Refunds,9.9,2,AGT-43
2025-05-18,TCK-20421,Refunds,18.3,4,AGT-36
2025-05-18,TCK-20422,Refunds,28.4,2,AGT-16
2025-05-19,TCK-20423,Refunds,45.6,5,AGT-44
2025-05-19,TCK-20424,Technical,62.6,2,AGT-49
2025-05-19,TCK-20425,Account,27.5,3,AGT-24
2025-05-19,TCK-20426,Billing,4.6,5,AGT-36
2025-05-19,TCK-20427,Billing,66.0,2,AGT-29
2025-05-19,TCK-20428,Account,32.5,5,AGT-29
2025-05-19,TCK-20429,Account,3.6,1,AGT-48
2025-05-19,TCK-20430,Technical,37.6,5,AGT-14
2025-05-19,TCK-20431,Refunds,24.0,5,AGT-39
2025-05-19,TCK-20432,Technical,54.1,5,AGT-33
2025-05-19,TCK-20433,Account,18.8,4,AGT-19
2025-05-20,TCK-20434,Refunds,8.0,4,AGT-27
2025-05-20,TCK-20435,Refunds,42.1,3,AGT-45
2025-05-20,TCK-20436,Refunds,9.3,1,AGT-35
2025-05-20,TCK-20437,Technical,5.9,2,AGT-42
2025-05-20,TCK-20438,Refunds,25.5,2,AGT-27
2025-05-20,TCK-20439,Billing,40.8,1,AGT-29
2025-05-20,TCK-20440,Technical,13.3,4,AGT-21
2025-05-20,TCK-20441,Technical,16.7,4,AGT-28
2025-05-20,TCK-20442,Refunds,61.5,1,AGT-50
2025-05-20,TCK-20443,Billing,60.5,2,AGT-36
2025-05-21,TCK-20444,Billing,62.5,4,AGT-26
2025-05-21,TCK-20445,Billing,49.3,4,AGT-14
2025-05-21,TCK-20446,Account,4.7,2,AGT-33
2025-05-21,TCK-20447,Account,13.8,3,AGT-16
2025-05-21,TCK-20448,Refunds,19.9,5,AGT-43
2025-05-21,TCK-20449,Account,40.2,4,AGT-32
2025-05-21,TCK-20450,Billing,71.9,5,AGT-18
2025-05-21,TCK-20451,Technical,44.4,5,AGT-13
2025-05-21,TCK-20452,Technical,19.3,4,AGT-44
2025-05-21,TCK-20453,Account,34.7,3,AGT-35
2025-05-21,TCK-20454,Account,54.1,4,AGT-47
2025-05-22,TCK-20455,Account,50.0,5,AGT-31
2025-05-22,TCK-20456,Account,19.5,4,AGT-27
2025-05-22,TCK-20457,Refunds,53.0,1,AGT-12
2025-05-22,TCK-20458,Billing,55.7,5,AGT-50
2025-05-22,TCK-20459,Billing,33.1,2,AGT-39
2025-05-22,TCK-20460,Technical,70.5,3,AGT-17
2025-05-22,TCK-20461,Account,3.2,1,AGT-32
2025-05-22,TCK-20462,Account,64.7,5,AGT-24
2025-05-22,TCK-20463,Account,4.4,1,AGT-10
2025-05-22,TCK-20464,Account,32.6,3,AGT-37
2025-05-22,TCK-20465,Billing,56.5,3,AGT-29
2025-05-22,TCK-20466,Billing,42.8,4,AGT-18
2025-05-23,TCK-20467,Refunds,25.0,4,AGT-37
2025-05-23,TCK-20468,Technical,5.9,5,AGT-17
2025-05-23,TCK-20469,Account,34.8,3,AGT-43
2025-05-23,TCK-20470,Account,19.3,2,AGT-30
2025-05-23,TCK-20471,Billing,15.7,3,AGT-11
2025-05-23,TCK-20472,Billing,34.4,2,AGT-46
2025-05-23,TCK-20473,Technical,64.4,1,AGT-24
2025-05-23,TCK-20474,Technical,67.6,3,AGT-31
2025-05-23,TCK-20475,Technical,65.1,2,AGT-15
2025-05-23,TCK-20476,Billing,39.7,1,AGT-30
2025-05-23,TCK-20477,Refunds,51.6,3,AGT-16
2025-05-24,TCK-20478,Refunds,9.5,3,AGT-25
2025-05-24,TCK-20479,Billing,48.5,2,AGT-22
2025-05-24,TCK-20480,Billing,35.8,2,AGT-50
2025-05-24,TCK-20481,Refunds,60.0,4,AGT-24
2025-05-24,TCK-20482,Billing,26.3,4,AGT-37
2025-05-24,TCK-20483,Billing,25.7,5,AGT-31
2025-05-24,TCK-20484,Technical,35.8,1,AGT-44
2025-05-24,TCK-20485,Refunds,15.9,5,AGT-46
2025-05-24,TCK-20486,Billing,17.6,4,AGT-15
2025-05-24,TCK-20487,Refunds,37.2,4,AGT-50
2025-05-24,TCK-20488,Account,36.5,3,AGT-43
2025-05-24,TCK-20489,Account,67.1,1,AGT-50
2025-05-25,TCK-20490,Technical,29.4,1,AGT-50
2025-05-25,TCK-20491,Billing,42.4,5,AGT-25
2025-05-25,TCK-20492,Refunds,72.0,2,AGT-39
2025-05-25,TCK-20493,Technical,1.0,2,AGT-33
2025-05-25,TCK-20494,Billing,42.1,3,AGT-14
2025-05-25,TCK-20495,Refunds,7.5,5,AGT-45
2025-05-25,TCK-20496,Account,32.1,5,AGT-40
2025-05-25,TCK-20497,Refunds,25.5,1,AGT-26
2025-05-25,TCK-20498,Technical,53.6,4,AGT-39
2025-05-25,TCK-20499,Refunds,11.9,2,AGT-12
2025-05-25,TCK-20500,Refunds,20.5,3,AGT-19
2025-05-26,TCK-20501,Technical,27.7,4,AGT-29
2025-05-26,TCK-20502,Technical,21.5,4,AGT-31
2025-05-26,TCK-20503,Billing,68.5,5,AGT-29
2025-05-26,TCK-20504,Refunds,40.1,4,AGT-20
2025-05-26,TCK-20505,Billing,9.1,4,AGT-46
2025-05-26,TCK-20506,Billing,28.5,4,AGT-49
2025-05-26,TCK-20507,Account,13.9,2,AGT-27
2025-05-26,TCK-20508,Technical,62.2,5,AGT-28
2025-05-26,TCK-20509,Refunds,31.9,1,AGT-10
2025-05-26,TCK-20510,Refunds,18.5,2,AGT-47
2025-05-26,TCK-20511,Account,10.6,3,AGT-44
2025-05-26,TCK-20512,Billing,61.4,5,AGT-18
2025-05-26,TCK-20513,Refunds,50.1,4,AGT-10
2025-05-27,TCK-20514,Technical,55.1,1,AGT-41
2025-05-27,TCK-20515,Account,47.9,1,AGT-46
2025-05-27,TCK-20516,Billing,1.1,4,AGT-12
2025-05-27,TCK-20517,Refunds,61.3,5,AGT-28
2025-05-27,TCK-20518,Account,47.7,5,AGT-22
2025-05-27,TCK-20519,Technical,43.0,4,AGT-33
2025-05-27,TCK-20520,Refunds,20.9,3,AGT-10
2025-05-27,TCK-20521,Refunds,48.2,1,AGT-27
2025-05-27,TCK-20522,Account,32.1,5,AGT-30
2025-05-27,TCK-20523,Refunds,60.1,3,AGT-17
2025-05-27,TCK-20524,Account,59.7,2,AGT-44
2025-05-28,TCK-20525,Billing,37.3,5,AGT-46
2025-05-28,TCK-20526,Account,19.1,4,AGT-16
2025-05-28,TCK-20527,Account,59.4,1,AGT-26
2025-05-28,TCK-20528,Billing,35.7,5,AGT-19
2025-05-28,TCK-20529,Account,12.5,3,AGT-25
2025-05-28,TCK-20530,Account,51.3,2,AGT-42
2025-05-28,TCK-20531,Refunds,8.7,5,AGT-21
2025-05-28,TCK-20532,Technical,48.3,3,AGT-21
2025-05-28,TCK-20533,Technical,68.4,3,AGT-20
2025-05-28,TCK-20534,Refunds,23.2,5,AGT-10
2025-05-28,TCK-20535,Billing,60.7,3,AGT-13
2025-05-29,TCK-20536,Billing,27.2,2,AGT-22
2025-05-29,TCK-20537,Account,60.0,2,AGT-28
2025-05-29,TCK-20538,Billing,20.8,1,AGT-22
2025-05-29,TCK-20539,Billing,42.9,3,AGT-39
2025-05-29,TCK-20540,Account,69.0,4,AGT-23
2025-05-29,TCK-20541,Billing,2.8,3,AGT-29
2025-05-29,TCK-20542,Technical,43.4,5,AGT-28
2025-05-29,TCK-20543,Billing,59.5,1,AGT-19
2025-05-29,TCK-20544,Account,41.9,2,AGT-40
2025-05-29,TCK-20545,Refunds,4.3,2,AGT-36
2025-05-30,TCK-20546,Billing,67.9,3,AGT-48
2025-05-30,TCK-20547,Billing,48.9,2,AGT-39
2025-05-30,TCK-20548,Account,23.8,5,AGT-47
2025-05-30,TCK-20549,Billing,64.8,1,AGT-44
2025-05-30,TCK-20550,Refunds,16.6,5,AGT-12
2025-05-30,TCK-20551,Refunds,59.0,3,AGT-46
2025-05-30,TCK-20552,Billing,45.8,1,AGT-49
2025-05-30,TCK-20553,Technical,65.1,3,AGT-14
2025-05-30,TCK-20554,Technical,69.7,2,AGT-44
2025-05-30,TCK-20555,Account,69.9,2,AGT-18
2025-05-30,TCK-20556,Account,3.9,5,AGT-29
2025-05-30,TCK-20557,Technical,57.4,1,AGT-10
2025-05-30,TCK-20558,Technical,45.8,1,AGT-19
2025-05-31,TCK-20559,Billing,57.6,3,AGT-16
2025-05-31,TCK-20560,Billing,62.7,3,AGT-40
2025-05-31,TCK-20561,Account,6.2,4,AGT-19
2025-05-31,TCK-20562,Refunds,38.4,3,AGT-37
2025-05-31,TCK-20563,Account,33.4,5,AGT-16
2025-05-31,TCK-20564,Account,10.4,3,AGT-25
2025-05-31,TCK-20565,Refunds,15.1,3,AGT-50
2025-05-31,TCK-20566,Technical,12.7,5,AGT-38
2025-05-31,TCK-20567,Account,39.2,4,AGT-48
2025-05-31,TCK-20568,Account,67.7,2,AGT-45
2025-06-01,TCK-20569,Account,62.2,1,AGT-33
2025-06-01,TCK-20570,Technical,20.9,4,AGT-11
2025-06-01,TCK-20571,Technical,70.9,1,AGT-10
2025-06-01,TCK-20572,Refunds,47.3,2,AGT-44
2025-06-01,TCK-20573,Billing,18.2,1,AGT-25
2025-06-01,TCK-20574,Refunds,45.9,3,AGT-23
2025-06-01,TCK-20575,Billing,33.8,2,AGT-15
2025-06-01,TCK-20576,Refunds,6.8,5,AGT-38
2025-06-01,TCK-20577,Refunds,15.7,5,AGT-13
2025-06-01,TCK-20578,Refunds,63.6,3,AGT-42
2025-06-01,TCK-20579,Refunds,43.2,3,AGT-12
2025-06-01,TCK-20580,Account,23.3,3,AGT-30
2025-06-01,TCK-20581,Refunds,26.9,4,AGT-44
2025-06-02,TCK-20582,Billing,37.9,1,AGT-45
2025-06-02,TCK-20583,Refunds,52.9,3,AGT-39
2025-06-02,TCK-20584,Refunds,66.7,3,AGT-49
2025-06-02,TCK-20585,Billing,36.4,5,AGT-49
2025-06-02,TCK-20586,Account,3.3,1,AGT-49
2025-06-02,TCK-20587,Account,48.9,4,AGT-34
2025-06-02,TCK-20588,Refunds,20.1,3,AGT-11
2025-06-02,TCK-20589,Refunds,9.9,5,AGT-13
2025-06-02,TCK-20590,Refunds,23.0,1,AGT-44
2025-06-02,TCK-20591,Refunds,25.6,3,AGT-44
2025-06-02,TCK-20592,Account,26.5,4,AGT-24
2025-06-02,TCK-20593,Account,28.4,4,AGT-24
2025-06-03,TCK-20594,Billing,14.7,2,AGT-41
2025-06-03,TCK-20595,Technical,7.9,1,AGT-38
2025-06-03,TCK-20596,Account,71.8,2,AGT-22
2025-06-03,TCK-20597,Account,16.6,1,AGT-41
2025-06-03,TCK-20598,Billing,37.8,1,AGT-18
2025-06-03,TCK-20599,Billing,38.3,4,AGT-12
2025-06-03,TCK-20600,Account,47.7,5,AGT-42
2025-06-03,TCK-20601,Account,9.0,5,AGT-18
2025-06-03,TCK-20602,Account,57.4,4,AGT-28
2025-06-03,TCK-20603,Technical,17.1,4,AGT-49
2025-06-03,TCK-20604,Billing,33.0,4,AGT-10
2025-06-03,TCK-20605,Account,39.9,1,AGT-31
2025-06-03,TCK-20606,Technical,9.4,2,AGT-10
2025-06-03,TCK-20607,Refunds,2.9,5,AGT-13
2025-06-03,TCK-20608,Technical,56.1,2,AGT-35
2025-06-03,TCK-20609,Account,40.4,5,AGT-47
2025-06-03,TCK-20610,Account,34.0,4,AGT-26
2025-06-04,TCK-20611,Technical,35.8,1,AGT-46
2025-06-04,TCK-20612,Billing,31.2,5,AGT-11
2025-06-04,TCK-20613,Account,30.9,3,AGT-30
2025-06-04,TCK-20614,Refunds,17.7,1,AGT-42
2025-06-04,TCK-20615,Account,13.1,4,AGT-36
2025-06-04,TCK-20616,Account,0.9,5,AGT-49
2025-06-04,TCK-20617,Billing,66.3,1,AGT-24
2025-06-04,TCK-20618,Billing,36.5,5,AGT-41
2025-06-04,TCK-20619,Technical,67.0,1,AGT-31
2025-06-04,TCK-20620,Technical,66.8,5,AGT-36
2025-06-04,TCK-20621,Technical,43.4,2,AGT-33
2025-06-05,TCK-20622,Refunds,21.6,4,AGT-28
2025-06-05,TCK-20623,Account,14.7,5,AGT-41
2025-06-05,TCK-20624,Technical,66.5,3,AGT-25
2025-06-05,TCK-20625,Technical,60.6,3,AGT-22
2025-06-05,TCK-20626,Technical,62.8,5,AGT-44
2025-06-05,TCK-20627,Refunds,24.6,5,AGT-14
2025-06-05,TCK-20628,Account,27.9,1,AGT-29
2025-06-05,TCK-20629,Billing,36.0,3,AGT-30
2025-06-05,TCK-20630,Technical,68.2,2,AGT-49
2025-06-05,TCK-20631,Account,0.7,2,AGT-41
2025-06-05,TCK-20632,Account,64.4,3,AGT-50
2025-06-06,TCK-20633,Account,16.1,1,AGT-42
2025-06-06,TCK-20634,Technical,51.9,5,AGT-31
2025-06-06,TCK-20635,Technical,9.8,2,AGT-34
2025-06-06,TCK-20636,Billing,38.0,2,AGT-32
2025-06-06,TCK-20637,Refunds,66.0,5,AGT-43
2025-06-06,TCK-20638,Billing,2.9,3,AGT-29
2025-06-06,TCK-20639,Technical,63.2,4,AGT-22
2025-06-06,TCK-20640,Account,44.5,5,AGT-38
2025-06-06,TCK-20641,Account,51.9,3,AGT-22
2025-06-06,TCK-20642,Refunds,59.9,3,AGT-35
2025-06-06,TCK-20643,Billing,13.8,4,AGT-45
2025-06-06,TCK-20644,Refunds,36.3,1,AGT-25
