date,campaign_id,platform,ad_spend,impressions,clicks,conversions,cost_per_acquisition
2024-12-29,CAMP-10046,Facebook,4674.17,56534,2330,51,91.65
2024-12-29,CAMP-10047,Google Ads,2288.23,52921,1097,108,21.19
2024-12-29,CAMP-10048,LinkedIn,4814.74,444543,14305,319,15.09
2024-12-29,CAMP-10049,LinkedIn,3545.33,88059,2433,59,60.09
2024-12-30,CAMP-10050,TikTok,2316.81,151444,7297,637,3.64
2024-12-30,CAMP-10051,Facebook,3743.01,262349,6457,262,14.29
2024-12-30,CAMP-10052,TikTok,2684.04,42760,1138,75,35.79
2024-12-30,CAMP-10053,TikTok,1668.05,144826,1476,108,15.44
2024-12-30,CAMP-10054,Facebook,1056.89,29183,504,20,52.84
2024-12-30,CAMP-10055,TikTok,1639.56,64065,800,67,24.47
2024-12-30,CAMP-10056,LinkedIn,2327.35,51343,2054,73,31.88
2024-12-30,CAMP-10057,Facebook,4195.29,408955,9613,831,5.05
2024-12-30,CAMP-10058,Google Ads,3145.15,226832,6774,267,11.78
2024-12-30,CAMP-10059,TikTok,4277.63,78265,1702,150,28.52
2024-12-31,CAMP-10060,Facebook,3415.92,87188,4253,128,26.69
2024-12-31,CAMP-10061,Google Ads,1549.74,25978,959,51,30.39
2024-12-31,CAMP-10062,Google Ads,4205.89,210890,9625,695,6.05
2024-12-31,CAMP-10063,LinkedIn,1396.23,89169,1062,57,24.5
2024-12-31,CAMP-10064,LinkedIn,250.64,7999,88,7,35.81
2024-12-31,CAMP-10065,Facebook,3050.4,84722,1739,154,19.81
2024-12-31,CAMP-10066,LinkedIn,635.43,60571,2342,206,3.08
2024-12-31,CAMP-10067,LinkedIn,1672.72,105528,4854,411,4.07
2024-12-31,CAMP-10068,LinkedIn,2226.0,90733,1361,57,39.05
2025-01-01,CAMP-10069,Google Ads,4849.35,212378,8002,247,19.63
2025-01-01,CAMP-10070,Google Ads,375.8,23695,594,37,10.16
2025-01-01,CAMP-10071,TikTok,2076.24,61334,1065,100,20.76
2025-01-01,CAMP-10072,LinkedIn,4418.2,132141,4146,98,45.08
2025-01-01,CAMP-10073,Google Ads,1211.11,24884,278,25,48.44
2025-01-01,CAMP-10074,LinkedIn,2426.85,94731,1787,46,52.76
2025-01-01,CAMP-10075,TikTok,1293.0,91832,1444,57,22.68
2025-01-01,CAMP-10076,Facebook,3258.93,40577,1469,124,26.28
2025-01-02,CAMP-10077,Facebook,2789.53,183446,8065,770,3.62
2025-01-02,CAMP-10078,LinkedIn,1401.79,127573,2629,84,16.69
2025-01-02,CAMP-10079,TikTok,3391.38,338031,16574,547,6.2
2025-01-02,CAMP-10080,TikTok,4437.4,260894,11287,322,13.78
2025-01-02,CAMP-10081,LinkedIn,1910.17,62147,2470,134,14.26
2025-01-02,CAMP-10082,TikTok,1304.63,53351,695,21,62.13
2025-01-02,CAMP-10083,TikTok,663.0,9476,334,24,27.62
2025-01-03,CAMP-10084,TikTok,129.99,4826,82,5,26.0
2025-01-03,CAMP-10085,TikTok,543.46,29075,693,37,14.69
2025-01-03,CAMP-10086,TikTok,1668.75,160869,6738,367,4.55
2025-01-03,CAMP-10087,Facebook,986.65,40865,704,37,26.67
2025-01-03,CAMP-10088,TikTok,1659.35,80119,2214,143,11.6
2025-01-03,CAMP-10089,LinkedIn,1453.28,97232,4132,223,6.52
2025-01-03,CAMP-10090,Google Ads,3947.8,354796,9984,410,9.63
2025-01-03,CAMP-10091,LinkedIn,2720.63,209487,8370,818,3.33
2025-01-03,CAMP-10092,LinkedIn,1098.81,55072,928,59,18.62
2025-01-03,CAMP-10093,Google Ads,4383.43,93480,3736,119,36.84
2025-01-03,CAMP-10094,TikTok,4639.11,374604,11748,1044,4.44
2025-01-03,CAMP-10095,Facebook,3145.28,127705,4775,347,9.06
2025-01-03,CAMP-10096,Google Ads,4802.56,243521,6538,573,8.38
2025-01-04,CAMP-10097,LinkedIn,2922.03,206279,3050,133,21.97
2025-01-04,CAMP-10098,Facebook,4094.87,136820,3982,116,35.3
2025-01-04,CAMP-10099,Google Ads,828.75,20037,660,23,36.03
2025-01-04,CAMP-10100,Google Ads,3892.65,188972,2905,258,15.09
2025-01-04,CAMP-10101,Google Ads,4409.3,210431,3761,147,30.0
2025-01-04,CAMP-10102,Facebook,510.51,21708,591,43,11.87
2025-01-04,CAMP-10103,Google Ads,4794.74,319646,13654,826,5.8
2025-01-04,CAMP-10104,LinkedIn,3104.74,176020,6075,532,5.84
2025-01-04,CAMP-10105,Google Ads,4462.09,172224,4072,272,16.4
2025-01-05,CAMP-10106,Google Ads,2172.45,118105,2446,222,9.79
2025-01-05,CAMP-10107,Facebook,690.95,68224,1697,34,20.32
2025-01-05,CAMP-10108,LinkedIn,2969.99,74236,1558,66,45.0
2025-01-05,CAMP-10109,LinkedIn,635.12,10883,328,9,70.57
2025-01-05,CAMP-10110,TikTok,2640.49,50622,766,72,36.67
2025-01-05,CAMP-10111,Facebook,3865.62,293348,5336,476,8.12
2025-01-05,CAMP-10112,LinkedIn,258.41,2711,51,4,64.6
2025-01-05,CAMP-10113,Google Ads,2681.12,202870,7151,705,3.8
2025-01-06,CAMP-10114,Facebook,4466.19,390329,3918,234,19.09
2025-01-06,CAMP-10115,TikTok,2690.59,58055,671,26,103.48
2025-01-06,CAMP-10116,LinkedIn,2111.11,185708,6853,160,13.19
2025-01-06,CAMP-10117,TikTok,2831.27,32890,957,32,88.48
2025-01-06,CAMP-10118,Facebook,502.27,40931,1107,94,5.34
2025-01-06,CAMP-10119,Google Ads,4125.91,165750,5876,493,8.37
2025-01-06,CAMP-10120,LinkedIn,961.75,41660,732,40,24.04
2025-01-06,CAMP-10121,LinkedIn,4353.01,282629,8071,173,25.16
2025-01-06,CAMP-10122,LinkedIn,2454.13,157163,5763,279,8.8
2025-01-06,CAMP-10123,Google Ads,4705.35,454841,5641,399,11.79
2025-01-07,CAMP-10124,Google Ads,978.81,29511,1137,70,13.98
2025-01-07,CAMP-10125,Google Ads,1961.79,39384,690,20,98.09
2025-01-07,CAMP-10126,LinkedIn,3276.84,60194,1523,74,44.28
2025-01-07,CAMP-10127,LinkedIn,3020.01,95756,4647,270,11.19
2025-01-07,CAMP-10128,LinkedIn,1388.49,38029,784,57,24.36
2025-01-07,CAMP-10129,Google Ads,2597.66,70314,2594,245,10.6
2025-01-07,CAMP-10130,Google Ads,707.05,48874,652,46,15.37
2025-01-07,CAMP-10131,TikTok,2844.19,262967,12271,256,11.11
2025-01-07,CAMP-10132,TikTok,4444.16,436970,19645,1667,2.67
2025-01-07,CAMP-10133,LinkedIn,1610.93,27297,402,28,57.53
2025-01-08,CAMP-10134,Facebook,4858.75,348461,8947,395,12.3
2025-01-08,CAMP-10135,Google Ads,2286.54,183460,5446,529,4.32
2025-01-08,CAMP-10136,Google Ads,2404.22,226122,4903,447,5.38
2025-01-08,CAMP-10137,LinkedIn,2915.72,67285,2719,147,19.83
2025-01-08,CAMP-10138,Google Ads,1648.59,151704,2721,144,11.45
2025-01-08,CAMP-10139,Facebook,1300.41,68004,1741,70,18.58
2025-01-08,CAMP-10140,Google Ads,2755.58,157632,7483,344,8.01
2025-01-08,CAMP-10141,Facebook,4055.4,190660,5913,341,11.89
2025-01-08,CAMP-10142,TikTok,310.1,10642,524,31,10.0
2025-01-09,CAMP-10143,Google Ads,2403.37,233513,9668,621,3.87
2025-01-09,CAMP-10144,Facebook,1475.05,39132,1778,84,17.56
2025-01-09,CAMP-10145,LinkedIn,559.96,47823,1148,44,12.73
2025-01-09,CAMP-10146,Google Ads,169.73,12719,379,9,18.86
2025-01-09,CAMP-10147,LinkedIn,432.94,18490,594,52,8.33
2025-01-09,CAMP-10148,LinkedIn,2445.72,61092,977,54,45.29
2025-01-09,CAMP-10149,Facebook,1685.87,128682,1802,48,35.12
2025-01-09,CAMP-10150,TikTok,4473.26,239224,5423,130,34.41
2025-01-09,CAMP-10151,LinkedIn,3771.02,221287,6090,530,7.12
2025-01-09,CAMP-10152,LinkedIn,3764.17,222317,9483,896,4.2
2025-01-10,CAMP-10153,Google Ads,436.19,7922,320,7,62.31
2025-01-10,CAMP-10154,Google Ads,3717.56,114829,4800,373,9.97
2025-01-10,CAMP-10155,Google Ads,3320.99,214371,6418,606,5.48
2025-01-10,CAMP-10156,LinkedIn,4721.89,50571,1573,44,107.32
2025-01-10,CAMP-10157,Facebook,2363.45,123734,3224,259,9.13
2025-01-10,CAMP-10158,Google Ads,3432.44,253479,3375,336,10.22
2025-01-10,CAMP-10159,TikTok,4306.88,97552,1624,40,107.67
2025-01-10,CAMP-10160,LinkedIn,3207.91,93772,1934,166,19.32
2025-01-10,CAMP-10161,Google Ads,1285.89,71086,843,40,32.15
2025-01-11,CAMP-10162,Google Ads,4936.88,307500,3081,201,24.56
2025-01-11,CAMP-10163,TikTok,3133.95,133830,1945,183,17.13
2025-01-11,CAMP-10164,LinkedIn,4303.52,393466,11453,276,15.59
2025-01-11,CAMP-10165,LinkedIn,2055.69,71529,1200,104,19.77
2025-01-11,CAMP-10166,LinkedIn,334.21,8404,84,4,83.55
2025-01-11,CAMP-10167,Google Ads,4189.06,148794,4052,397,10.55
2025-01-11,CAMP-10168,TikTok,1827.54,90740,3767,213,8.58
2025-01-11,CAMP-10169,TikTok,1139.84,96486,4461,428,2.66
2025-01-11,CAMP-10170,Facebook,3833.81,252436,11170,976,3.93
2025-01-11,CAMP-10171,Google Ads,2146.82,72312,3522,178,12.06
2025-01-12,CAMP-10172,Facebook,4210.42,246205,5015,305,13.8
2025-01-12,CAMP-10173,Facebook,1672.97,146864,2213,96,17.43
2025-01-12,CAMP-10174,TikTok,1633.9,87910,3726,320,5.11
2025-01-12,CAMP-10175,Google Ads,1993.08,70770,2090,162,12.3
2025-01-12,CAMP-10176,LinkedIn,1867.28,40707,1735,55,33.95
2025-01-12,CAMP-10177,TikTok,2691.15,89956,3785,308,8.74
2025-01-12,CAMP-10178,TikTok,4257.2,156075,7352,613,6.94
2025-01-12,CAMP-10179,LinkedIn,1380.21,33243,1296,90,15.34
2025-01-13,CAMP-10180,Google Ads,1928.94,182623,8543,710,2.72
2025-01-13,CAMP-10181,TikTok,4812.89,132168,6286,128,37.6
2025-01-13,CAMP-10182,TikTok,661.99,39585,959,52,12.73
2025-01-13,CAMP-10183,Google Ads,4620.26,299046,7069,591,7.82
2025-01-13,CAMP-10184,Google Ads,1356.95,78922,2730,184,7.37
2025-01-13,CAMP-10185,Google Ads,3905.57,172982,2379,99,39.45
2025-01-13,CAMP-10186,LinkedIn,279.95,16511,417,20,14.0
2025-01-13,CAMP-10187,Facebook,4345.37,144254,4346,429,10.13
2025-01-13,CAMP-10188,LinkedIn,1510.21,125630,2397,170,8.88
2025-01-13,CAMP-10189,Facebook,2784.71,266322,6953,677,4.11
2025-01-13,CAMP-10190,TikTok,977.59,68619,3087,172,5.68
2025-01-14,CAMP-10191,Facebook,889.02,53494,1889,183,4.86
2025-01-14,CAMP-10192,TikTok,1456.45,27984,323,25,58.26
2025-01-14,CAMP-10193,Facebook,1358.81,127613,2368,103,13.19
2025-01-14,CAMP-10194,Facebook,843.14,83865,2066,179,4.71
2025-01-14,CAMP-10195,Facebook,502.58,5924,172,11,45.69
2025-01-14,CAMP-10196,LinkedIn,3107.92,181367,3366,335,9.28
2025-01-14,CAMP-10197,Google Ads,1351.45,92923,1632,122,11.08
2025-01-14,CAMP-10198,Facebook,894.21,42298,1653,111,8.06
2025-01-14,CAMP-10199,LinkedIn,3024.35,83914,2710,194,15.59
2025-01-15,CAMP-10200,LinkedIn,3253.88,268103,6875,159,20.46
2025-01-15,CAMP-10201,Google Ads,3424.33,130512,2394,234,14.63
2025-01-15,CAMP-10202,TikTok,364.47,32508,890,66,5.52
2025-01-15,CAMP-10203,Facebook,2174.17,28908,1003,81,26.84
2025-01-15,CAMP-10204,Google Ads,2366.19,45484,1526,106,22.32
2025-01-15,CAMP-10205,Google Ads,2527.86,162656,5316,478,5.29
2025-01-15,CAMP-10206,Facebook,2450.95,51671,2526,137,17.89
2025-01-15,CAMP-10207,Facebook,4212.11,284030,10595,496,8.49
2025-01-15,CAMP-10208,Facebook,4385.94,271092,3258,152,28.85
2025-01-15,CAMP-10209,Google Ads,1821.96,155361,1923,102,17.86
2025-01-15,CAMP-10210,Google Ads,3333.93,253461,12375,1164,2.86
2025-01-15,CAMP-10211,Facebook,3988.68,159395,5305,121,32.96
2025-01-15,CAMP-10212,Google Ads,965.57,54897,1752,45,21.46
2025-01-16,CAMP-10213,LinkedIn,3194.61,54525,2504,239,13.37
2025-01-16,CAMP-10214,Facebook,700.39,27451,886,75,9.34
2025-01-16,CAMP-10215,TikTok,2920.09,247364,9538,507,5.76
2025-01-16,CAMP-10216,TikTok,3373.77,226015,10524,689,4.9
2025-01-16,CAMP-10217,Facebook,2655.16,61558,2535,143,18.57
2025-01-16,CAMP-10218,Google Ads,4687.06,246204,5924,193,24.29
2025-01-16,CAMP-10219,TikTok,201.93,4667,212,19,10.63
2025-01-16,CAMP-10220,Google Ads,3306.52,222000,7332,377,8.77
2025-01-16,CAMP-10221,LinkedIn,826.28,21432,491,28,29.51
2025-01-16,CAMP-10222,Google Ads,708.24,44778,1889,56,12.65
2025-01-16,CAMP-10223,Facebook,420.44,23986,795,41,10.25
2025-01-16,CAMP-10224,Google Ads,2492.09,143293,3318,303,8.22
2025-01-16,CAMP-10225,TikTok,721.62,57342,2164,129,5.59
2025-01-17,CAMP-10226,Google Ads,4784.29,274724,10147,382,12.52
2025-01-17,CAMP-10227,Facebook,3038.18,208803,4954,470,6.46
2025-01-17,CAMP-10228,Facebook,1727.79,168602,5373,238,7.26
2025-01-17,CAMP-10229,TikTok,3019.57,84999,1441,74,40.8
2025-01-17,CAMP-10230,TikTok,76.65,6456,158,8,9.58
2025-01-17,CAMP-10231,TikTok,4839.26,327233,5859,301,16.08
2025-01-17,CAMP-10232,LinkedIn,4583.75,385060,12092,530,8.65
2025-01-17,CAMP-10233,Google Ads,1240.6,12820,580,33,37.59
2025-01-17,CAMP-10234,TikTok,223.58,6273,113,2,111.79
2025-01-17,CAMP-10235,Facebook,3140.71,191104,5260,179,17.55
2025-01-18,CAMP-10236,LinkedIn,1768.32,132407,4615,410,4.31
2025-01-18,CAMP-10237,TikTok,4883.41,436519,21806,1935,2.52
2025-01-18,CAMP-10238,LinkedIn,2701.19,254165,7263,501,5.39
2025-01-18,CAMP-10239,TikTok,4098.92,327998,10985,224,18.3
2025-01-18,CAMP-10240,LinkedIn,936.06,28946,472,43,21.77
2025-01-18,CAMP-10241,Facebook,4510.41,177727,6251,242,18.64
2025-01-18,CAMP-10242,LinkedIn,3025.37,211967,6723,474,6.38
2025-01-18,CAMP-10243,TikTok,3049.92,253247,9147,858,3.55
2025-01-19,CAMP-10244,TikTok,2112.58,47850,2166,118,17.9
2025-01-19,CAMP-10245,Google Ads,1153.09,77217,3403,147,7.84
2025-01-19,CAMP-10246,LinkedIn,3268.54,159068,3680,320,10.21
2025-01-19,CAMP-10247,Google Ads,1557.92,78731,1223,95,16.4
2025-01-19,CAMP-10248,LinkedIn,3326.26,170969,5218,217,15.33
2025-01-19,CAMP-10249,Facebook,4203.81,361332,13292,637,6.6
2025-01-19,CAMP-10250,Google Ads,1092.93,95074,2996,133,8.22
2025-01-19,CAMP-10251,LinkedIn,1943.89,143838,1613,148,13.13
2025-01-19,CAMP-10252,Google Ads,3093.59,279857,10297,556,5.56
2025-01-20,CAMP-10253,LinkedIn,1493.44,87647,2843,170,8.78
2025-01-20,CAMP-10254,Facebook,1256.83,56309,714,50,25.14
2025-01-20,CAMP-10255,TikTok,2244.85,81214,3626,349,6.43
2025-01-20,CAMP-10256,TikTok,2932.2,178189,8514,830,3.53
2025-01-20,CAMP-10257,LinkedIn,3191.67,87741,1620,55,58.03
2025-01-20,CAMP-10258,Facebook,4179.49,366691,8170,791,5.28
2025-01-20,CAMP-10259,Facebook,4436.35,189968,2750,106,41.85
2025-01-20,CAMP-10260,LinkedIn,151.28,3707,66,3,50.43
2025-01-20,CAMP-10261,Google Ads,450.45,25037,264,6,75.08
2025-01-20,CAMP-10262,LinkedIn,1427.15,100462,1181,29,49.21
2025-01-20,CAMP-10263,Google Ads,2026.23,86911,1762,153,13.24
2025-01-21,CAMP-10264,Facebook,4190.86,406977,15001,1021,4.1
2025-01-21,CAMP-10265,Google Ads,4896.16,279417,13001,427,11.47
2025-01-21,CAMP-10266,TikTok,184.92,6465,221,10,18.49
2025-01-21,CAMP-10267,TikTok,4384.61,164445,7578,608,7.21
2025-01-21,CAMP-10268,LinkedIn,1314.59,90100,2666,96,13.69
2025-01-21,CAMP-10269,TikTok,2584.77,187209,8305,356,7.26
2025-01-21,CAMP-10270,Facebook,3795.08,116155,3475,312,12.16
2025-01-21,CAMP-10271,Google Ads,912.6,84224,2672,171,5.34
2025-01-21,CAMP-10272,Facebook,4654.41,166599,3505,179,26.0
2025-01-22,CAMP-10273,LinkedIn,970.76,53107,2531,90,10.79
2025-01-22,CAMP-10274,Facebook,2249.69,100867,3637,177,12.71
2025-01-22,CAMP-10275,LinkedIn,3570.53,174048,2395,107,33.37
2025-01-22,CAMP-10276,LinkedIn,4666.58,283523,6825,428,10.9
2025-01-22,CAMP-10277,TikTok,2313.24,162210,6726,462,5.01
2025-01-22,CAMP-10278,TikTok,2660.21,69895,2442,220,12.09
2025-01-22,CAMP-10279,Facebook,2448.66,160081,5109,304,8.05
2025-01-22,CAMP-10280,Facebook,1160.42,53760,2666,191,6.08
2025-01-22,CAMP-10281,LinkedIn,1500.64,66343,957,25,60.03
2025-01-22,CAMP-10282,Google Ads,1243.28,107655,4808,342,3.64
2025-01-22,CAMP-10283,Google Ads,1471.72,111687,2917,176,8.36
2025-01-23,CAMP-10284,Google Ads,2850.35,232231,9964,410,6.95
2025-01-23,CAMP-10285,LinkedIn,1602.78,121082,3844,201,7.97
2025-01-23,CAMP-10286,TikTok,4982.03,342772,12574,1188,4.19
2025-01-23,CAMP-10287,Facebook,4201.21,107635,3100,148,28.39
2025-01-23,CAMP-10288,Facebook,3776.44,237230,4257,239,15.8
2025-01-23,CAMP-10289,Google Ads,868.46,41828,1052,95,9.14
2025-01-23,CAMP-10290,Google Ads,3826.88,106079,2034,102,37.52
2025-01-23,CAMP-10291,TikTok,339.1,32391,1140,47,7.21
2025-01-23,CAMP-10292,LinkedIn,3247.08,152530,6608,521,6.23
2025-01-23,CAMP-10293,LinkedIn,1669.57,130219,4022,210,7.95
2025-01-23,CAMP-10294,TikTok,3343.31,133446,6289,449,7.45
2025-01-24,CAMP-10295,LinkedIn,4226.85,222618,6165,579,7.3
2025-01-24,CAMP-10296,Facebook,406.54,24075,752,26,15.64
2025-01-24,CAMP-10297,TikTok,761.81,8651,157,9,84.65
2025-01-24,CAMP-10298,Facebook,1883.16,61379,1700,37,50.9
2025-01-24,CAMP-10299,Google Ads,873.47,22993,830,25,34.94
2025-01-24,CAMP-10300,Google Ads,4932.88,434499,18377,515,9.58
2025-01-24,CAMP-10301,Google Ads,4271.35,318304,10377,326,13.1
2025-01-24,CAMP-10302,LinkedIn,132.43,3386,71,3,44.14
2025-01-25,CAMP-10303,Google Ads,4411.8,114047,3431,241,18.31
2025-01-25,CAMP-10304,Facebook,882.75,81739,1847,134,6.59
2025-01-25,CAMP-10305,TikTok,1995.75,150581,1969,193,10.34
2025-01-25,CAMP-10306,Facebook,3388.93,187927,2947,224,15.13
2025-01-25,CAMP-10307,LinkedIn,4967.48,430812,7052,509,9.76
2025-01-25,CAMP-10308,Google Ads,4916.03,131587,3943,197,24.95
2025-01-25,CAMP-10309,Facebook,1861.42,104294,1710,141,13.2
2025-01-25,CAMP-10310,TikTok,2754.7,96674,2773,175,15.74
2025-01-25,CAMP-10311,LinkedIn,427.61,19630,433,33,12.96
2025-01-25,CAMP-10312,LinkedIn,1372.88,69862,3056,101,13.59
2025-01-26,CAMP-10313,LinkedIn,3511.65,318509,4026,242,14.51
2025-01-26,CAMP-10314,Google Ads,4301.9,230696,5620,233,18.46
2025-01-26,CAMP-10315,LinkedIn,2909.09,275020,11245,235,12.38
2025-01-26,CAMP-10316,Google Ads,3490.23,77175,1123,50,69.8
2025-01-26,CAMP-10317,Facebook,3740.27,42430,510,30,124.68
2025-01-26,CAMP-10318,Google Ads,4081.57,160475,5733,528,7.73
2025-01-26,CAMP-10319,LinkedIn,2594.05,83413,3477,204,12.72
2025-01-26,CAMP-10320,LinkedIn,2470.64,190512,3376,166,14.88
2025-01-26,CAMP-10321,Google Ads,704.04,61422,2078,139,5.07
2025-01-27,CAMP-10322,Facebook,131.41,9921,264,7,18.77
2025-01-27,CAMP-10323,Facebook,4802.13,206300,6986,310,15.49
2025-01-27,CAMP-10324,TikTok,4612.5,192935,3284,279,16.53
2025-01-27,CAMP-10325,Google Ads,2094.27,193500,3234,144,14.54
2025-01-27,CAMP-10326,Google Ads,3106.03,91054,3583,330,9.41
2025-01-27,CAMP-10327,Google Ads,4215.39,180241,2743,179,23.55
2025-01-27,CAMP-10328,TikTok,2570.27,167915,6099,340,7.56
2025-01-27,CAMP-10329,Google Ads,4480.14,383276,11422,232,19.31
2025-01-28,CAMP-10330,TikTok,2656.21,48586,584,27,98.38
2025-01-28,CAMP-10331,LinkedIn,4465.88,221263,9835,495,9.02
2025-01-28,CAMP-10332,TikTok,2105.56,45202,1069,106,19.86
2025-01-28,CAMP-10333,LinkedIn,4171.69,63978,1016,50,83.43
2025-01-28,CAMP-10334,Google Ads,1204.69,71738,2927,224,5.38
2025-01-28,CAMP-10335,LinkedIn,612.3,9714,272,25,24.49
2025-01-28,CAMP-10336,Google Ads,1522.73,147262,6134,298,5.11
2025-01-28,CAMP-10337,LinkedIn,4946.07,373677,14514,704,7.03
2025-01-28,CAMP-10338,Facebook,2827.12,241314,8285,713,3.97
2025-01-29,CAMP-10339,Google Ads,4492.59,328030,5857,128,35.1
2025-01-29,CAMP-10340,Google Ads,4670.51,71225,2863,193,24.2
2025-01-29,CAMP-10341,Google Ads,4036.83,89102,1158,29,139.2
2025-01-29,CAMP-10342,TikTok,1579.95,112004,3443,252,6.27
2025-01-29,CAMP-10343,TikTok,1576.07,96820,4152,263,5.99
2025-01-29,CAMP-10344,LinkedIn,4417.11,343896,6618,226,19.54
2025-01-29,CAMP-10345,TikTok,1532.75,148247,4802,450,3.41
2025-01-29,CAMP-10346,LinkedIn,2242.8,212781,7413,733,3.06
2025-01-29,CAMP-10347,TikTok,3949.26,266790,7859,255,15.49
2025-01-29,CAMP-10348,Google Ads,698.67,29333,330,14,49.9
2025-01-30,CAMP-10349,TikTok,1825.95,101848,2794,228,8.01
2025-01-30,CAMP-10350,Facebook,2356.0,118808,3895,246,9.58
2025-01-30,CAMP-10351,Facebook,943.95,33906,924,29,32.55
2025-01-30,CAMP-10352,LinkedIn,2611.55,80656,1667,95,27.49
2025-01-30,CAMP-10353,LinkedIn,3744.01,146942,1660,61,61.38
2025-01-30,CAMP-10354,TikTok,3644.33,47935,2349,219,16.64
2025-01-30,CAMP-10355,Facebook,3470.71,46590,783,52,66.74
2025-01-30,CAMP-10356,Google Ads,2885.57,97694,1021,80,36.07
2025-01-30,CAMP-10357,Facebook,4347.05,409805,18559,1599,2.72
2025-01-30,CAMP-10358,TikTok,4406.02,406163,14098,532,8.28
2025-01-31,CAMP-10359,Google Ads,2327.23,41975,1582,40,58.18
2025-01-31,CAMP-10360,Google Ads,4768.06,207011,6246,600,7.95
2025-01-31,CAMP-10361,LinkedIn,2426.07,216237,7688,610,3.98
2025-01-31,CAMP-10362,Google Ads,3736.06,141049,2310,61,61.25
2025-01-31,CAMP-10363,LinkedIn,1963.28,47254,2336,170,11.55
2025-01-31,CAMP-10364,Google Ads,4804.16,121256,5107,441,10.89
2025-01-31,CAMP-10365,Facebook,4595.5,394019,9106,748,6.14
2025-01-31,CAMP-10366,Facebook,4725.39,98498,2819,232,20.37
2025-01-31,CAMP-10367,LinkedIn,2292.34,79083,1090,44,52.1
2025-02-01,CAMP-10368,Facebook,2053.06,155328,1765,163,12.6
2025-02-01,CAMP-10369,Facebook,88.75,2248,49,1,88.75
2025-02-01,CAMP-10370,LinkedIn,2192.01,61535,1141,56,39.14
2025-02-01,CAMP-10371,LinkedIn,1606.79,58319,2188,74,21.71
2025-02-01,CAMP-10372,Facebook,608.6,19977,349,22,27.66
2025-02-01,CAMP-10373,Google Ads,601.53,53468,746,19,31.66
2025-02-01,CAMP-10374,LinkedIn,3305.35,256670,3043,74,44.67
2025-02-01,CAMP-10375,Google Ads,3359.08,242044,4838,313,10.73
2025-02-01,CAMP-10376,Facebook,4687.38,80193,2642,210,22.32
2025-02-01,CAMP-10377,TikTok,656.46,46074,1009,97,6.77
2025-02-02,CAMP-10378,TikTok,2613.2,172613,3278,147,17.78
2025-02-02,CAMP-10379,Facebook,2638.07,238489,2857,147,17.95
2025-02-02,CAMP-10380,Facebook,286.7,5039,108,6,47.78
2025-02-02,CAMP-10381,LinkedIn,1683.79,76993,2604,219,7.69
2025-02-02,CAMP-10382,LinkedIn,1089.58,106725,1117,107,10.18
2025-02-02,CAMP-10383,LinkedIn,490.08,46956,1211,58,8.45
2025-02-02,CAMP-10384,TikTok,3439.13,296784,7846,264,13.03
2025-02-02,CAMP-10385,TikTok,1771.65,34408,1148,65,27.26
2025-02-02,CAMP-10386,LinkedIn,3926.86,232673,6722,279,14.07
2025-02-02,CAMP-10387,Google Ads,3380.76,83904,927,76,44.48
2025-02-03,CAMP-10388,Facebook,3998.86,147590,7066,656,6.1
2025-02-03,CAMP-10389,Facebook,4903.45,102677,4143,364,13.47
2025-02-03,CAMP-10390,TikTok,446.56,13284,509,32,13.96
2025-02-03,CAMP-10391,Facebook,3908.74,374186,9898,251,15.57
2025-02-03,CAMP-10392,TikTok,1429.3,20715,1011,60,23.82
2025-02-03,CAMP-10393,Google Ads,1095.24,32353,1085,61,17.95
2025-02-03,CAMP-10394,Facebook,1487.38,54929,1124,52,28.6
2025-02-03,CAMP-10395,TikTok,4432.94,420097,16019,630,7.04
2025-02-04,CAMP-10396,TikTok,190.09,10822,122,8,23.76
2025-02-04,CAMP-10397,Google Ads,1790.75,92050,2753,143,12.52
2025-02-04,CAMP-10398,Facebook,3875.85,100129,4814,457,8.48
2025-02-04,CAMP-10399,TikTok,921.36,37611,1607,137,6.73
2025-02-04,CAMP-10400,Google Ads,3294.65,244985,8632,733,4.49
2025-02-04,CAMP-10401,LinkedIn,1897.91,96166,1087,29,65.45
2025-02-04,CAMP-10402,TikTok,4495.55,219547,8324,797,5.64
2025-02-04,CAMP-10403,Google Ads,2864.41,214402,3481,127,22.55
2025-02-04,CAMP-10404,Google Ads,1127.41,65001,2286,68,16.58
2025-02-05,CAMP-10405,Facebook,578.24,6443,68,1,578.24
2025-02-05,CAMP-10406,LinkedIn,3231.73,284951,7225,302,10.7
2025-02-05,CAMP-10407,Facebook,2860.98,168351,5581,261,10.96
2025-02-05,CAMP-10408,LinkedIn,586.06,6165,216,11,53.28
2025-02-05,CAMP-10409,TikTok,1829.55,162227,1784,143,12.79
2025-02-05,CAMP-10410,TikTok,4611.57,109767,3735,98,47.06
2025-02-05,CAMP-10411,TikTok,2537.23,81629,3853,209,12.14
2025-02-05,CAMP-10412,TikTok,2748.11,75817,3127,166,16.55
2025-02-05,CAMP-10413,Google Ads,429.15,9057,303,30,14.3
2025-02-06,CAMP-10414,LinkedIn,488.13,40943,954,73,6.69
2025-02-06,CAMP-10415,Google Ads,2661.21,261866,7290,544,4.89
2025-02-06,CAMP-10416,TikTok,2132.01,81660,923,62,34.39
2025-02-06,CAMP-10417,Google Ads,689.07,14470,647,15,45.94
